date,revenue,order_count,items_sold,unique_customers,revenue_lag_1,orders_lag_1,revenue_lag_7,orders_lag_7,revenue_lag_14,orders_lag_14,revenue_lag_30,orders_lag_30,revenue_rolling_mean_7,revenue_rolling_std_7,revenue_rolling_min_7,revenue_rolling_max_7,revenue_rolling_mean_14,revenue_rolling_std_14,revenue_rolling_min_14,revenue_rolling_max_14,revenue_rolling_mean_30,revenue_rolling_std_30,revenue_rolling_min_30,revenue_rolling_max_30,day_of_week,day_of_month,week_of_year,month,quarter,year,is_weekend,is_month_start,is_month_end,is_holiday_season,revenue_growth_1d,revenue_growth_7d,revenue_growth_30d,cumulative_revenue,cumulative_orders
2018-04-18,46308.65,280,315.0,279,42814.25,266.0,47204.47,274.0,43567.82,257.0,52707.31,303.0,38961.62,8571.536330722603,22397.87,47364.65,38287.16142857143,9016.100993533608,22397.87,55782.82,37991.908,8210.699804035537,22397.87,55782.82,2,18,16,4,2,2018,0,0,0,0,0.08161768570043848,-0.01897744006023161,-0.12139985895694538,11283010.390000006,70815
2018-04-19,50326.53,293,355.0,291,46308.65,280.0,39945.38,255.0,42219.17,266.0,42887.93,297.0,38833.64571428572,8433.534670065259,22397.87,47364.65,38482.935,9168.060546973133,22397.87,55782.82,37778.619333333336,7892.188470364321,22397.87,55782.82,3,19,16,4,2,2018,0,0,0,0,0.08676305614609792,0.25988362108459095,0.17344273785188502,11333336.920000006,71108
2018-04-20,32841.64,197,229.0,197,50326.53,293.0,36440.53,202.0,32285.36,189.0,46482.09,286.0,40316.66714285715,9506.155991134789,22397.87,50326.53,39062.03214285714,9664.804053269523,22397.87,55782.82,38026.57266666667,8170.200494829374,22397.87,55782.82,4,20,16,4,2,2018,0,0,0,0,-0.3474288809500675,-0.09876063822342873,-0.293456038659191,11366178.560000006,71305
2018-04-21,22465.89,156,169.0,156,32841.64,197.0,22397.87,146.0,29014.86,164.0,36989.79,254.0,39802.54,9842.114567593224,22397.87,50326.53,39101.76642857143,9635.900723280465,22397.87,55782.82,37571.890999999996,8062.255178831098,22397.87,55782.82,5,21,16,4,2,2018,1,0,0,0,-0.31593276097052403,0.00303689591912093,-0.39264618696132103,11388644.450000007,71461
2018-04-22,31991.79,200,233.0,199,22465.89,156.0,36564.19,223.0,27883.61,185.0,34817.72,221.0,39812.25714285715,9822.08013799629,22465.89,50326.53,38633.98285714286,10299.368085201542,22397.87,55782.82,37087.761000000006,8521.412719650212,22397.87,55782.82,6,22,16,4,2,2018,1,0,0,0,0.4240161418043087,-0.12505131386747526,-0.08116355694743937,11420636.240000006,71661
2018-04-23,44363.29,285,329.0,284,31991.79,200.0,47364.65,280.0,55782.82,253.0,27711.42,165.0,39159.05714285715,10218.1425571654,22465.89,50326.53,38927.42428571428,10024.368300005213,22397.87,55782.82,36993.56333333334,8562.88987171583,22397.87,55782.82,0,23,17,4,2,2018,0,0,0,0,0.38670858992260193,-0.06336708916882106,0.600902804692073,11464999.530000005,71946
2018-04-24,49905.02,271,311.0,269,44363.29,285.0,42814.25,266.0,32535.28,201.0,30192.8,190.0,38730.291428571436,9873.601412700356,22465.89,50326.53,38111.743571428575,8954.900070633097,22397.87,50326.53,37548.62566666667,8479.755335936867,22397.87,55782.82,1,24,17,4,2,2018,0,0,0,0,0.12491702035624486,0.1656170550692817,0.6528781696298454,11514904.550000004,72217
2018-04-25,47356.49,284,321.0,283,49905.02,271.0,46308.65,280.0,47204.47,274.0,42745.23,272.0,39743.25857142858,10692.217988999211,22465.89,50326.53,39352.43928571429,9318.74421861779,22397.87,50326.53,38205.69966666667,8652.090017788018,22397.87,55782.82,2,25,17,4,2,2018,0,0,0,0,-0.05106760802821042,0.022627306129632263,0.1078777678819367,11562261.040000005,72501
2018-04-26,36912.77,254,294.0,254,47356.49,284.0,50326.53,293.0,39945.38,255.0,40633.58,245.0,39892.950000000004,10806.180551377256,22465.89,50326.53,39363.29785714286,9328.680796896597,22397.87,50326.53,38359.40833333333,8775.597093453833,22397.87,55782.82,3,26,17,4,2,2018,0,0,0,0,-0.22053408096757177,-0.2665345693414587,-0.0915698296827403,11599173.810000004,72755
2018-04-27,46764.3,242,285.0,241,36912.77,254.0,32841.64,197.0,36440.53,202.0,35150.72,220.0,37976.69857142858,9789.100853391927,22465.89,49905.02,39146.68285714286,9349.311240273202,22397.87,50326.53,38235.38133333333,8768.638180840962,22397.87,55782.82,4,27,17,4,2,2018,0,0,0,0,0.2668867711634757,0.42393315315556723,0.3303938013218506,11645938.110000005,72997
2018-04-28,26978.52,169,191.0,169,46764.3,242.0,22465.89,156.0,22397.87,146.0,33564.47,194.0,39965.65000000001,9984.325974130521,22465.89,49905.02,39884.094999999994,9524.934980469987,22397.87,50326.53,38622.50066666667,8883.368667468352,22397.87,55782.82,5,28,17,4,2,2018,1,0,0,0,-0.42309582309582316,0.20086584595580237,-0.19621790542201323,11672916.630000005,73166
2018-04-29,23060.95,171,188.0,171,26978.52,169.0,31991.79,200.0,36564.19,223.0,26279.75,165.0,40610.311428571425,8733.4168382433,26978.52,49905.02,40211.28428571428,8938.69756773557,22465.89,50326.53,38402.969000000005,9091.613631942728,22397.87,55782.82,6,29,17,4,2,2018,1,0,0,0,-0.14521070837095584,-0.2791603720829625,-0.12248213928975726,11695977.580000004,73337
2018-04-30,41036.61,240,285.0,240,23060.95,171.0,44363.29,285.0,47364.65,280.0,29121.4,168.0,39334.47714285715,10645.361439665692,23060.95,49905.02,39246.76714285715,10025.017351281687,22465.89,50326.53,38295.67566666667,9257.104386094303,22397.87,55782.82,0,30,18,4,2,2018,0,0,1,0,0.7794848000624433,-0.07498722479780018,0.40915649659700426,11737014.190000003,73577
2018-05-01,39274.26,256,277.0,256,41036.61,240.0,49905.02,271.0,42814.25,266.0,34189.0,207.0,38859.23714285715,10456.016188417776,23060.95,49905.02,38794.764285714286,9770.268364263013,22465.89,50326.53,38692.84933333333,9104.25903781831,22397.87,55782.82,1,1,18,5,2,2018,0,1,0,0,-0.04294579888543426,-0.21301985251183142,0.14873965310479975,11776288.450000003,73833
2018-05-02,44908.63,296,339.0,295,39274.26,256.0,47356.49,284.0,46308.65,280.0,48076.45,282.0,37340.55714285715,9291.46426962877,23060.95,47356.49,38541.907857142854,9703.823244674215,22465.89,50326.53,38862.358,9064.766634702564,22397.87,55782.82,2,2,18,5,2,2018,0,0,0,0,0.14346215562050046,-0.05169006402290377,-0.065891304370435,11821197.080000004,74129
2018-05-03,50218.85,305,357.0,302,44908.63,296.0,36912.77,254.0,50326.53,293.0,42187.32,247.0,36990.86285714286,8889.025656774096,23060.95,46764.3,38441.906428571434,9624.5170734437,22465.89,50326.53,38756.763999999996,8971.705025812193,22397.87,55782.82,3,3,18,5,2,2018,0,0,0,0,0.11824497874907336,0.3604736247103646,0.1903778196861048,11871415.930000003,74434
2018-05-04,45494.1,265,309.0,265,50218.85,305.0,46764.3,242.0,32841.64,197.0,43567.82,257.0,38891.73142857143,10196.152042454303,23060.95,50218.85,38434.215000000004,9614.326529068478,22465.89,50218.85,39024.48166666667,9194.664419006587,22397.87,55782.82,4,4,18,5,2,2018,0,0,0,0,-0.09408319784304098,-0.0271617451774111,0.04421336665456299,11916910.030000003,74699
2018-05-05,32640.67,197,221.0,197,45494.1,265.0,26978.52,169.0,22465.89,156.0,42219.17,266.0,38710.274285714295,10042.846100710663,23060.95,50218.85,39337.96214285714,9642.809303412154,22465.89,50218.85,39088.691,9234.1273182866,22397.87,55782.82,5,5,18,5,2,2018,1,0,0,0,-0.28252960273969596,0.2098762274579924,-0.22687561124484446,11949550.700000003,74896
2018-05-06,33099.31,211,240.0,210,32640.67,197.0,23060.95,171.0,31991.79,200.0,32285.36,189.0,39519.15285714286,9126.68790395259,23060.95,50218.85,40064.732142857145,8600.452605254772,23060.95,50218.85,38769.407666666666,9287.594494285422,22397.87,55782.82,6,6,18,5,2,2018,1,0,0,0,0.014051182160170095,0.43529689800290083,0.025211117360933732,11982650.010000004,75107
2018-05-07,62568.25,372,421.0,370,33099.31,211.0,41036.61,240.0,44363.29,285.0,29014.86,164.0,40953.204285714295,6528.463437159301,32640.67,50218.85,40143.84071428572,8525.248932342518,23060.95,50218.85,38796.53933333334,9269.170224373574,22397.87,55782.82,0,7,19,5,2,2018,0,0,0,0,0.8903188616318589,0.5246934383712494,1.1564208822651567,12045218.260000004,75479
2018-05-08,55129.38,331,378.0,331,62568.25,372.0,39274.26,256.0,49905.02,271.0,27883.61,185.0,44029.15285714286,10461.819762999525,32640.67,62568.25,41444.195,10400.502145571745,23060.95,62568.25,39914.98566666667,10040.423974814988,22397.87,62568.25,1,8,19,5,2,2018,0,0,0,0,-0.11889208983789701,0.40370257771884166,0.9771249131658346,12100347.640000004,75810
2018-05-09,51096.82,344,392.0,342,55129.38,331.0,44908.63,296.0,47356.49,284.0,55782.82,253.0,46294.17,10965.034993552463,32640.67,62568.25,41817.36357142857,10812.972783034289,23060.95,62568.25,40823.178,10146.296571341876,22397.87,62568.25,2,9,19,5,2,2018,0,0,0,0,-0.07314720390470564,0.1377951186665014,-0.08400435833111342,12151444.460000005,76154
2018-05-10,58871.87,279,335.0,277,51096.82,344.0,50218.85,305.0,36912.77,254.0,32535.28,201.0,47178.19714285714,11083.52495421863,32640.67,62568.25,42084.52999999999,11004.866212784103,23060.95,62568.25,40666.978,9942.06938715493,22397.87,62568.25,3,10,19,5,2,2018,0,0,0,0,0.15216308960127067,0.17230621569390792,0.809477895994748,12210316.330000004,76433
2018-05-11,43346.5,247,284.0,247,58871.87,279.0,45494.1,265.0,46764.3,242.0,47204.47,274.0,48414.34285714286,11929.42562160421,32640.67,62568.25,43653.037142857145,11750.66846633347,23060.95,62568.25,41544.86433333333,10353.527826571219,22397.87,62568.25,4,11,19,5,2,2018,0,0,0,0,-0.26371457200187465,-0.0472061212333027,-0.0817289125373084,12253662.830000004,76680
2018-05-12,34883.12,207,239.0,207,43346.5,247.0,32640.67,197.0,26978.52,169.0,39945.38,255.0,48107.542857142864,12044.109923999658,32640.67,62568.25,43408.90857142857,11716.511518418964,23060.95,62568.25,41416.26533333333,10304.651174308521,22397.87,62568.25,5,12,19,5,2,2018,1,0,0,0,-0.19524944343833983,0.06870110203007496,-0.1267295491994317,12288545.950000003,76887
2018-05-13,36320.07,207,246.0,206,34883.12,207.0,33099.31,211.0,23060.95,171.0,36440.53,202.0,48427.892857142855,11585.237288868406,33099.31,62568.25,43973.52285714286,11034.438050485014,23060.95,62568.25,41247.52333333333,10370.803691974823,22397.87,62568.25,6,13,19,5,2,2018,1,0,0,0,0.0411932762895062,0.0973059559247611,-0.003305659934144778,12324866.020000003,77094
2018-05-14,62230.73,364,413.0,364,36320.07,207.0,62568.25,372.0,41036.61,240.0,22397.87,146.0,48888.00142857143,10919.84707528349,34883.12,62568.25,44920.602857142854,9573.789901165219,32640.67,62568.25,41243.50800000001,10372.752162085268,22397.87,62568.25,0,14,20,5,2,2018,0,0,0,0,0.7133978541340917,-0.005394429283222646,1.7784217874288943,12387096.750000004,77458
2018-05-15,49505.99,352,423.0,351,62230.73,364.0,55129.38,331.0,39274.26,256.0,36564.19,223.0,48839.78428571428,10849.894710626997,34883.12,62230.73,46434.468571428566,10539.365546174522,32640.67,62568.25,42571.270000000004,10426.495580898225,22465.89,62568.25,1,15,20,5,2,2018,0,0,0,0,-0.20447679145014053,-0.10200350520901924,0.35394740044836204,12436602.740000004,77810
2018-05-16,64742.06,357,406.0,356,49505.99,352.0,51096.82,344.0,44908.63,296.0,47364.65,280.0,48036.44285714285,10509.42913957685,34883.12,62230.73,47165.30642857142,10357.846750460503,32640.67,62568.25,43002.66333333334,10437.110212365535,22465.89,62568.25,2,16,20,5,2,2018,0,0,0,0,0.3077621516103406,0.2670467555515197,0.3668856415069044,12501344.800000004,78167
2018-05-17,36258.36,228,256.0,227,64742.06,357.0,58871.87,279.0,50218.85,305.0,42814.25,266.0,49985.76285714287,12286.85884505014,34883.12,64742.06,48581.979999999996,11335.638295875693,32640.67,64742.06,43581.910333333326,11145.701885522281,22465.89,64742.06,3,17,20,5,2,2018,0,0,0,0,-0.43995665259956196,-0.38411400894858616,-0.15312401828830358,12537603.160000004,78395
2018-05-18,36429.77,236,277.0,234,36258.36,228.0,43346.5,247.0,45494.1,265.0,46308.65,280.0,46755.26142857144,12531.474470023242,34883.12,64742.06,47584.802142857145,11785.67650053573,32640.67,64742.06,43363.380666666664,11225.257658894016,22465.89,64742.06,4,18,20,5,2,2018,0,0,0,0,0.004727461473712502,-0.15956836192080104,-0.21332688385431242,12574032.930000003,78631
2018-05-19,28319.73,139,169.0,137,36429.77,236.0,34883.12,207.0,32640.67,197.0,50326.53,293.0,45767.15714285715,13104.635201367517,34883.12,64742.06,46937.35,12152.629358590566,32640.67,64742.06,43034.08466666667,11280.641253340966,22465.89,64742.06,5,19,20,5,2,2018,1,0,0,0,-0.22262122434481468,-0.1881537545953459,-0.43728029729051454,12602352.660000004,78770
2018-05-20,23086.12,161,192.0,161,28319.73,139.0,36320.07,207.0,33099.31,211.0,32841.64,197.0,44829.530000000006,14202.025790537664,28319.73,64742.06,46628.71142857143,12590.626278025486,28319.73,64742.06,42300.524666666664,11503.40625958626,22465.89,64742.06,6,20,20,5,2,2018,1,0,0,0,-0.18480437490046697,-0.3643701677887735,-0.2970472850929491,12625438.780000003,78931
2018-05-21,30619.94,206,239.0,206,23086.12,161.0,62230.73,364.0,62568.25,372.0,22465.89,156.0,42938.96571428572,16255.924843156694,23086.12,64742.06,45913.48357142857,13657.50711197699,23086.12,64742.06,41975.34066666666,11910.691835722715,22465.89,64742.06,0,21,21,5,2,2018,0,0,0,0,0.32633547776759375,-0.5079610989618795,0.36295245814877575,12656058.720000003,79137
2018-05-22,32070.66,199,232.0,199,30619.94,206.0,49505.99,352.0,55129.38,331.0,31991.79,200.0,38423.13857142858,14273.331290923124,23086.12,64742.06,43631.46142857143,13325.689435222985,23086.12,64742.06,42247.14233333334,11537.320245196413,23060.95,64742.06,1,22,21,5,2,2018,0,0,0,0,0.04737827703124187,-0.35218627079268583,0.0024653200086646176,12688129.380000003,79336
2018-05-23,20262.3,132,150.0,132,32070.66,199.0,64742.06,357.0,51096.82,344.0,44363.29,285.0,35932.37714285714,13518.290434302518,23086.12,64742.06,41984.409999999996,13219.836745444914,23086.12,64742.06,42249.77133333333,11534.911518750912,23060.95,64742.06,2,23,21,5,2,2018,0,0,0,0,-0.368198222300383,-0.6870303478140795,-0.5432642619607337,12708391.680000003,79468
2018-05-24,22278.7,114,130.0,114,20262.3,132.0,36258.36,228.0,58871.87,279.0,49905.02,271.0,29578.125714285718,6183.081357063027,20262.3,36429.77,39781.94428571429,14122.636385545518,20262.3,64742.06,41446.405000000006,12202.587824932822,20262.3,64742.06,3,24,21,5,2,2018,0,0,0,0,0.0995148625772988,-0.3855568757108705,-0.553577976724586,12730670.380000003,79582
2018-05-25,18286.32,104,128.0,104,22278.7,114.0,36429.77,236.0,43346.5,247.0,47356.49,284.0,27581.03142857143,5917.774876765728,20262.3,36429.77,37168.146428571425,13697.631203506913,20262.3,64742.06,40525.52766666667,12578.859707226013,20262.3,64742.06,4,25,21,5,2,2018,0,0,0,0,-0.179201658983693,-0.4980391037330183,-0.6138582061297195,12748956.700000003,79686
2018-05-26,16914.09,99,116.0,99,18286.32,104.0,28319.73,139.0,34883.12,207.0,36912.77,254.0,24989.110000000004,5341.433115188496,18286.32,32070.66,35378.133571428574,14445.17374727767,18286.32,64742.06,39556.522000000004,13141.609078864194,18286.32,64742.06,5,26,21,5,2,2018,1,0,0,0,-0.07504134238053362,-0.40274536515708304,-0.5417821528972222,12765870.790000003,79785
2018-05-27,14693.68,100,112.0,98,16914.09,99.0,23086.12,161.0,36320.07,207.0,46764.3,242.0,23359.732857142862,5869.614917018798,16914.09,32070.66,34094.63142857143,15267.44187357571,16914.09,64742.06,38889.899333333335,13772.428122276113,16914.09,64742.06,6,27,21,5,2,2018,1,0,0,0,-0.13127575884957454,-0.3635275221648332,-0.6857927949311762,12780564.470000003,79885
2018-05-28,30304.95,143,170.0,143,14693.68,100.0,30619.94,206.0,62230.73,364.0,26978.52,169.0,22160.812857142857,6729.017011012063,14693.68,32070.66,32549.889285714286,16096.510135828747,14693.68,64742.06,37820.87866666667,14371.763748105415,14693.68,64742.06,0,28,22,5,2,2018,0,0,0,0,1.062447936800039,-0.010287087433874742,0.12329920247663706,12810869.420000002,80028
2018-05-29,29441.33,149,173.0,149,30304.95,143.0,32070.66,199.0,49505.99,352.0,23060.95,171.0,22115.81428571429,6663.757489704626,14693.68,32070.66,30269.47642857143,13642.56007130828,14693.68,64742.06,37931.759666666665,14297.870359976698,14693.68,64742.06,1,29,22,5,2,2018,0,0,0,0,-0.028497654673576345,-0.08198552820553107,0.27667463829547345,12840310.750000002,80177
2018-05-30,22529.07,140,155.0,140,29441.33,149.0,20262.3,132.0,64742.06,357.0,41036.61,240.0,21740.195714285717,6055.446383162947,14693.68,30304.95,28836.286428571428,12469.774814289995,14693.68,64742.06,38144.439000000006,14115.329462127676,14693.68,64742.06,2,30,22,5,2,2018,0,0,0,0,-0.23478083361043822,0.1118713077982263,-0.45100070400552095,12862839.820000002,80317
2018-05-31,28156.52,133,146.0,132,22529.07,140.0,22278.7,114.0,36258.36,228.0,39274.26,256.0,22064.020000000008,6023.768160606167,14693.68,30304.95,25821.072857142855,7042.256598146954,14693.68,36429.77,37527.52099999999,14386.404873398618,14693.68,64742.06,3,31,22,5,2,2018,0,0,1,0,0.2497861651634976,0.2638313725666219,-0.2830795538859294,12890996.340000002,80450
2018-06-01,37284.05,184,211.0,182,28156.52,133.0,18286.32,104.0,36429.77,236.0,44908.63,296.0,22903.708571428575,6453.056479750258,14693.68,30304.95,25242.37,6424.368908978171,14693.68,36429.77,37156.92966666666,14482.730661242487,14693.68,64742.06,4,1,22,6,2,2018,0,1,0,0,0.32417109784874,1.0389039456817994,-0.16977983964329335,12928280.390000002,80634
2018-06-02,28939.99,142,158.0,142,37284.05,184.0,16914.09,99.0,28319.73,139.0,50218.85,305.0,25617.670000000002,7997.566958325445,14693.68,37284.05,25303.390000000003,6541.787080696563,14693.68,37284.05,36902.777,14408.719377586229,14693.68,64742.06,5,2,22,6,2,2018,1,0,0,0,-0.2237970392165014,0.7109989363897202,-0.42372256632718586,12957220.380000003,80776
2018-06-03,33024.44,192,217.0,191,28939.99,142.0,14693.68,100.0,23086.12,161.0,45494.1,265.0,27335.655714285716,7052.08768713166,14693.68,37284.05,25347.694285714282,6565.842784425685,14693.68,37284.05,36193.48166666667,14253.5171818291,14693.68,64742.06,6,3,22,6,2,2018,1,0,0,0,0.1411351558863705,1.247526827860686,-0.27409400339824275,12990244.820000002,80968
2018-06-04,34326.4,225,258.0,222,33024.44,192.0,30304.95,143.0,30619.94,206.0,32640.67,197.0,29954.33571428572,4526.440223360997,22529.07,37284.05,26057.574285714283,6834.282816561568,14693.68,37284.05,35777.82633333334,14154.41694501573,14693.68,64742.06,0,4,23,6,2,2018,0,0,0,0,0.039424135579589015,0.13269944349025486,0.051645079589359044,13024571.220000003,81193
2018-06-05,36471.22,200,240.0,198,34326.4,225.0,29441.33,149.0,32070.66,199.0,33099.31,211.0,30528.828571428574,4823.789796668799,22529.07,37284.05,26322.321428571428,7091.5632653552175,14693.68,37284.05,35834.01733333334,14144.87627258328,14693.68,64742.06,1,5,23,6,2,2018,0,0,0,0,0.06248310338398433,0.2387762373506903,0.10187251637571904,13061042.440000003,81393
2018-06-06,32176.98,227,277.0,226,36471.22,200.0,22529.07,140.0,20262.3,132.0,62568.25,372.0,31533.098571428574,5270.723276298289,22529.07,37284.05,26636.647142857142,7454.203980723674,14693.68,37284.05,35946.414333333334,14135.790512158339,14693.68,64742.06,2,6,23,6,2,2018,0,0,0,0,-0.11774325070562497,0.42824271041813966,-0.48572990294598295,13093219.420000004,81620
2018-06-07,42676.38,223,251.0,223,32176.98,227.0,28156.52,133.0,22278.7,114.0,55129.38,331.0,32911.37142857143,3481.564385676706,28156.52,37284.05,27487.695714285717,7349.8825532130595,14693.68,37284.05,34933.372,13221.580434720438,14693.68,64742.06,3,7,23,6,2,2018,0,0,0,0,0.32630159822332616,0.5156837563733017,-0.22588681389124998,13135895.800000004,81843
2018-06-08,31797.2,198,234.0,198,42676.38,223.0,37284.05,184.0,18286.32,104.0,51096.82,344.0,34985.637142857144,4384.755332355696,28939.99,42676.38,28944.67285714286,8209.345502585538,14693.68,42676.38,34518.272000000004,12752.82481217895,14693.68,64742.06,4,8,23,6,2,2018,0,0,0,0,-0.25492274649349356,-0.14716346534241864,-0.37770687099510303,13167693.000000004,82041
2018-06-09,34033.78,172,192.0,172,31797.2,198.0,28939.99,142.0,16914.09,99.0,58871.87,279.0,34201.80142857144,4395.8146137523745,28939.99,42676.38,29909.735714285714,7633.988641739681,14693.68,42676.38,33874.95133333334,12368.678203638568,14693.68,64742.06,5,9,23,6,2,2018,1,0,0,0,0.07033889776458291,0.17601215480724064,-0.421900816128314,13201726.780000003,82213
2018-06-10,30295.41,193,224.0,193,34033.78,172.0,33024.44,192.0,14693.68,100.0,43346.5,247.0,34929.485714285714,3754.4200054460002,31797.2,42676.38,31132.570714285714,6707.043090242965,14693.68,42676.38,33047.015,11433.702060146199,14693.68,64742.06,6,10,23,6,2,2018,1,0,0,0,-0.10984292664523299,-0.0826366775636469,-0.3010875157163785,13232022.190000003,82406
2018-06-11,57345.56,294,338.0,294,30295.41,193.0,34326.4,225.0,30304.95,143.0,34883.12,207.0,34539.624285714286,4110.059457833489,30295.41,42676.38,32246.98,4786.797134964808,22529.07,42676.38,32611.978666666666,11275.501337086811,14693.68,64742.06,0,11,24,6,2,2018,0,0,0,0,0.8928794824034398,0.6705963922811595,0.643934372842796,13289367.750000004,82700
2018-06-12,46762.43,246,288.0,246,57345.56,294.0,36471.22,200.0,29441.33,149.0,36320.07,207.0,37828.07571428572,9536.975255142106,30295.41,57345.56,34178.452142857146,8189.174848550098,22529.07,57345.56,33360.72666666666,12143.88484860373,14693.68,64742.06,1,12,24,6,2,2018,0,0,0,0,-0.18455012035805385,0.28217345073732103,0.2875093577738148,13336130.180000003,82946
2018-06-13,41586.61,259,305.0,259,46762.43,246.0,32176.98,227.0,22529.07,140.0,62230.73,364.0,39298.24857142858,10071.206097643506,30295.41,57345.56,35415.67357142857,8710.293369288469,22529.07,57345.56,33708.80533333334,12379.010898308461,14693.68,64742.06,2,13,24,6,2,2018,0,0,0,0,-0.11068329853688097,0.29243359693793525,-0.3317351411432905,13377716.790000003,83205
2018-06-14,32707.21,212,237.0,212,41586.61,259.0,42676.38,223.0,28156.52,133.0,49505.99,352.0,40642.48142857143,9578.191824043735,30295.41,57345.56,36776.92642857143,8001.795527116299,28156.52,57345.56,33020.668,11262.25163342369,14693.68,64742.06,3,14,24,6,2,2018,0,0,0,0,-0.2135158407958716,-0.23359924154766643,-0.33932823078581,13410424.000000004,83417
2018-06-15,31498.76,186,209.0,185,32707.21,212.0,31797.2,198.0,37284.05,184.0,64742.06,357.0,39218.31428571429,9958.953899211807,30295.41,57345.56,37101.97571428571,7711.856495195419,28939.99,57345.56,32460.708666666666,10823.405074200346,14693.68,64742.06,4,15,24,6,2,2018,0,0,0,0,-0.03694751096165039,-0.0093857320770383,-0.5134730034849061,13441922.760000004,83603
2018-06-16,29000.08,165,177.0,164,31498.76,186.0,34033.78,172.0,28939.99,142.0,36258.36,228.0,39175.68,9996.586366955346,30295.41,57345.56,36688.74071428571,7855.021367128021,28939.99,57345.56,31352.598666666665,8942.805416443463,14693.68,57345.56,5,16,24,6,2,2018,1,0,0,0,-0.07932629728916307,-0.14790305396579506,-0.2001822476250994,13470922.840000004,83768
2018-06-17,20751.52,152,175.0,152,29000.08,165.0,30295.41,193.0,33024.44,192.0,36429.77,236.0,38456.58000000001,10591.461970474027,29000.08,57345.56,36693.03285714286,7850.476697171784,29000.08,57345.56,31110.656,8903.60456834375,14693.68,57345.56,6,17,24,6,2,2018,1,0,0,0,-0.2844323188073964,-0.31502758998805425,-0.4303691733436691,13491674.360000003,83920
2018-06-18,41027.07,246,279.0,245,20751.52,152.0,57345.56,294.0,34326.4,225.0,28319.73,139.0,37093.16714285715,12294.48786742477,20751.52,57345.56,35816.39571428572,8905.936472793088,20751.52,57345.56,30588.047666666665,9039.713521156738,14693.68,57345.56,0,18,25,6,2,2018,0,0,0,0,0.9770633669244468,-0.2845641406239646,0.4487097864280485,13532701.430000003,84166
2018-06-19,40013.6,231,261.0,231,41027.07,246.0,46762.43,246.0,36471.22,200.0,23086.12,161.0,34761.95428571429,8890.077737621867,20751.52,46762.43,36295.015,8999.265471481323,20751.52,57345.56,31011.625666666667,9225.567113433182,14693.68,57345.56,1,19,25,6,2,2018,0,0,0,0,-0.024702470832062895,-0.14432162742611965,0.7332319159737539,13572715.030000003,84397
2018-06-20,34330.26,217,251.0,217,40013.6,231.0,41586.61,259.0,32176.98,227.0,30619.94,206.0,33797.83571428572,7651.389700424365,20751.52,41586.61,36548.04214285714,9054.232479260452,20751.52,57345.56,31575.875,9241.757093140837,14693.68,57345.56,2,20,25,6,2,2018,0,0,0,0,-0.14203520802926994,-0.17448765359811724,0.12117332692356686,13607045.290000003,84614
2018-06-21,33301.99,234,264.0,233,34330.26,217.0,32707.21,212.0,42676.38,223.0,32070.66,199.0,32761.21428571429,6872.153579598867,20751.52,41027.07,36701.84785714286,8992.346411760962,20751.52,57345.56,31699.552333333337,9253.342533843606,14693.68,57345.56,3,21,25,6,2,2018,0,0,0,0,-0.029952292816891157,0.018184981231966768,0.03839428312357773,13640347.280000003,84848
2018-06-22,28753.15,179,206.0,179,33301.99,234.0,31498.76,186.0,31797.2,198.0,20262.3,132.0,32846.18285714286,6875.050948089191,20751.52,41027.07,36032.24857142857,8861.310617306992,20751.52,57345.56,31740.596666666668,9257.77518493075,14693.68,57345.56,4,22,25,6,2,2018,0,0,0,0,-0.13659363899875043,-0.08716565350509031,0.41904670249675524,13669100.430000003,85027
2018-06-23,21181.11,151,172.0,150,28753.15,179.0,29000.08,165.0,34033.78,172.0,22278.7,114.0,32453.95285714286,7041.051202724547,20751.52,41027.07,35814.81642857143,9009.330639479012,20751.52,57345.56,32023.625,9021.53750937922,14693.68,57345.56,5,23,25,6,2,2018,1,0,0,0,-0.26334645073670193,-0.2696189113961065,-0.049266339597911935,13690281.540000003,85178
2018-06-24,29498.57,199,218.0,199,21181.11,151.0,20751.52,152.0,30295.41,193.0,18286.32,104.0,31336.957142857147,8204.393179111761,20751.52,41027.07,34896.76857142857,9822.886965397027,20751.52,57345.56,31987.038666666667,9064.54336000507,14693.68,57345.56,6,24,25,6,2,2018,1,0,0,0,0.39268291416266665,0.42151370116502296,0.6131496112941259,13719780.110000003,85377
2018-06-25,42008.02,241,281.0,241,29498.57,199.0,41027.07,246.0,57345.56,294.0,16914.09,99.0,32586.53571428572,6883.1977326816295,21181.11,41027.07,34839.851428571434,9853.859461036529,20751.52,57345.56,32360.780333333336,8704.150303668455,14693.68,57345.56,0,25,26,6,2,2018,0,0,0,0,0.42406970914183284,0.023909823440962263,1.4836110012421595,13761788.130000003,85618
2018-06-26,37673.67,243,292.0,243,42008.02,241.0,40013.6,231.0,46762.43,246.0,14693.68,100.0,32726.671428571433,7090.5423764320885,21181.11,42008.02,33744.31285714286,7797.208362946722,20751.52,46762.43,33197.244666666666,8367.802736064052,14693.68,57345.56,1,26,26,6,2,2018,0,0,0,0,-0.1031791072276198,-0.05847836735509926,1.5639370123753884,13799461.800000003,85861
